HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
6.125,2852,1.9259999999999997,4.538712,180.06,0.11055,1908.2,256.24490000000003,45.98,55.69,76.0,46,16,15,4,5,12,No-Loss
17.5,777,14.28,41.1,140.0,3.57,2232.0,890.0,59.0,156.0,78.0,42,16,12,4,7,15,No-Loss
8.5,2943,7.32,17.824392000000003,162.89,5.11,2553.45,649.8582,70.02,141.09,79.0,45,16,17,3,4,15,No-Loss
17.5,1005,3.546,47.120328,131.69,3.7199999999999998,1226.7,921.9533000000001,87.19,176.07,78.0,41,11,15,9,10,14,No-Loss
12.25,1518,2.59,21.5,172.0,4.32,2714.0,674.0,73.07,129.0,118.0,44,30,16,4,5,33,No-Loss
8.5,2915,17.855999999999998,16.99488,225.88,3.22,2291.0,483.4311000000001,34.12,92.99,82.0,44,14,13,3,4,17,No-Loss
8.5,2114,6.81,12.5,103.0,4.867,2831.0,634.0,57.55,122.0,80.0,44,12,13,3,4,16,No-Loss
8.5,2560,12.01,33.4,131.0,0.04,2176.0,370.00410000000005,46.73,80.0,78.0,46,15,26,6,8,14,No-Loss
12.25,1457,5.784,28.587816,158.85,3.81,2035.8,626.0829000000001,80.44,119.84,117.0,50,32,27,6,8,32,No-Loss
17.5,461,11.11111111111111,17.2,101.0,4.9,1307.0,913.0,73.28,156.0,73.0,35,6,12,2,3,10,No-Loss
6.125,3330,5.1899999999999995,8.540152,215.5,3.1955000000000005,2312.75,224.5445,80.45,48.54,76.0,51,16,20,4,5,11,No-Loss
8.5,2030,15.86,8.7,194.0,3.858,2483.0,539.0,75.67,103.0,76.0,38,9,10,2,3,13,No-Loss
8.5,2104,18.53,8.3,232.0,3.259,1788.0,509.0,45.94,98.0,75.0,41,10,14,3,4,11,No-Loss
17.5,883,10.526315789473683,27.4,93.0,3.3,2129.0,900.0,57.69,154.0,77.0,40,8,12,5,6,13,No-Loss
17.5,1059,7.356,45.8592,172.32,0.59,1838.6,781.9432,55.22,150.15,77.0,44,9,17,6,7,12,No-Loss
17.5,932,7.2700000000000005,26.8,131.0,5.24,1899.0,877.0761000000001,78.6,156.0,74.0,38,7,17,4,6,10,No-Loss
8.5,2316,9.894,20.252232,150.18,4.66,2370.75,689.4837,74.87,143.02,77.0,44,13,16,2,4,13,No-Loss
8.5,2580,2.99,11.0,159.0,0.04,1927.0,455.0443000000001,49.79,99.0,78.0,46,15,26,6,8,14,No-Loss
17.5,530,28.35,21.9,123.0,6.4,1237.0,714.5258400000001,79.56,126.0,71.0,35,6,16,1,2,8,No-Loss
8.5,2222,4.54,18.1,196.0,3.987,2460.0,543.0,83.52,104.0,77.0,39,11,12,2,3,13,No-Loss
17.5,1196,3.6400000000000006,39.8,130.0,2.989,2621.0,817.0,59.92,143.0,79.0,45,11,10,4,6,15,No-Loss
17.5,308,11.05,9.0,114.0,2.019,1101.0,799.0,49.58,137.0,75.0,35,8,15,8,9,12,No-Loss
8.5,2463,8.79,14.7048,259.24,5.098599999999999,2478.05,530.9816999999999,50.43,109.19,78.0,36,13,14,3,5,13,No-Loss
17.5,877,11.6,34.8,149.0,3.894,2904.0,895.0,81.96,171.0,77.0,43,11,14,5,7,14,No-Loss
8.5,2657,13.278,8.1488,169.62,3.5,2298.25,549.4736,56.84,115.27,77.0,38,11,16,4,6,13,No-Loss
17.5,942,5.51,31.2,142.0,2.038,1964.0,932.0,85.67,160.0,80.0,42,11,15,5,8,16,No-Loss
12.25,1704,2.03,10.7546,168.21,3.73,2705.7,560.0404000000001,80.2,105.52,125.0,54,36,19,5,7,38,No-Loss
17.5,503,27.27,25.7,138.0,3.037,1469.0,830.0,57.27,146.0,75.0,40,10,12,5,7,12,No-Loss
8.5,2148,11.67,1.0,120.0,6.74,1605.0,521.5975000000001,56.32,106.0,77.0,44,16,21,5,6,13,No-Loss
6.125,3695,4.98,27.5,123.0,0.0,2752.0,175.0,43.38,34.0,77.0,43,14,15,3,5,13,No-Loss
17.5,489,27.78,36.0,151.0,2.406,2827.0,948.0,51.45,181.0,74.0,38,5,13,8,10,11,No-Loss
8.5,1776,53.45,3.4,193.0,2.645,2080.0,527.0,67.6,101.0,76.0,38,7,10,2,3,13,No-Loss
8.5,2545,4.37956204379562,10.3,196.0,0.0,2068.0,489.0,65.83,94.0,75.0,44,11,20,3,5,12,No-Loss
6.125,3484,5.802,7.593744,240.21,1.55507,2193.85,237.75300000000001,48.02,52.83,77.0,44,13,15,3,4,13,No-Loss
8.5,2592,12.17,8.6,146.0,2.737,2786.0,577.0,54.3,111.0,81.0,46,14,15,3,4,17,No-Loss
17.5,1163,13.038,20.4226,139.06,3.42,1966.2,895.5363000000001,54.07,152.99,79.0,44,14,16,5,7,15,No-Loss
8.5,2525,9.836065573770492,11.3,194.0,4.2,2852.0,564.0,58.89,111.0,78.0,42,14,17,3,4,14,No-Loss
17.5,1197,8.42,37.1,130.0,3.056,2621.0,817.0,60.14,143.0,79.0,45,11,10,4,6,15,No-Loss
12.25,2500,7.674000000000001,11.9284,230.19,4.49,2257.65,615.5161,54.43,117.06,79.0,39,11,13,3,5,15,No-Loss
17.5,1305,2.574,36.96836,173.31,2.09,1764.65,863.8359,78.77,157.76,78.0,43,12,15,5,4,13,No-Loss
8.5,2506,11.16,20.043167999999998,165.47,5.26,2302.6,660.4250000000001,80.68,142.95,79.0,45,15,17,3,4,15,No-Loss
8.5,2906,7.134,13.8252,160.68,2.15,2575.2000000000003,644.5748,91.03,139.95,79.0,45,16,17,3,4,15,No-Loss
12.25,2942,8.280000000000001,7.1962,223.65,6.61,2495.4500000000003,586.4574000000001,51.65,114.45,81.0,41,13,17,4,6,17,No-Loss
17.5,195,26.169999999999998,6.3,46.0,1.889,1156.0,700.0,57.01,120.0,70.0,29,4,3,1,2,7,No-Loss
6.125,3349,2.718,3.52,187.81,2.59,2417.15,208.69430000000003,50.37,50.9,77.0,46,21,25,6,7,16,No-Loss
8.5,2969,11.55,0.43386399999999997,169.89,4.9,2660.75,652.4999000000001,76.89,142.68,79.0,50,17,19,4,6,15,No-Loss
17.5,1121,3.2,39.8,117.0,2.603,2187.0,912.0,59.25,160.0,79.0,40,13,10,3,5,15,No-Loss
12.25,1367,25.0,1.6,47.0,6.2,876.0,661.0,65.76,119.0,72.0,43,12,13,3,4,9,No-Loss
8.5,1830,40.0,10.3,145.0,3.8,942.0,414.0,85.91,78.0,74.0,45,19,20,3,4,9,No-Loss
17.5,948,5.688,10.894400000000001,148.86,3.64,2440.35,945.7286,55.19,161.68,76.0,44,12,14,7,9,13,No-Loss
17.5,810,22.068,11.1364,139.44,3.18,1925.6,879.6861000000001,75.27,154.28,75.0,38,12,15,5,6,12,No-Loss
17.5,1009,4.99,41.5,151.0,3.205,2368.0,895.0,49.26,157.0,78.0,43,16,12,4,7,15,No-Loss
8.5,2777,15.581999999999999,13.899384,230.69,3.79,2016.95,499.2813,33.24,96.28,82.0,42,13,12,3,4,17,No-Loss
8.5,1892,36.53,9.6,198.0,3.783,2266.0,530.0,62.29,101.0,76.0,38,7,10,2,3,13,No-Loss
17.5,979,5.393999999999999,17.6814,138.08,3.56,2127.15,900.8197000000001,55.36,154.55,77.0,38,11,13,4,6,14,No-Loss
17.5,1191,1.7799999999999998,24.4,181.0,4.96,2010.0,878.6607,61.11,156.0,76.0,40,9,18,9,11,13,No-Loss
8.5,1782,5.07,3.0,76.0,4.921,2435.0,597.0,43.9,115.0,80.0,43,12,11,3,4,16,No-Loss
8.5,2649,2.8436018957345968,18.2,158.0,0.0,2474.0,548.0,47.7,108.0,79.0,43,15,18,3,4,15,No-Loss
8.5,2276,5.29,18.9,189.0,4.783,2750.0,550.0,78.59,105.0,78.0,41,11,12,3,4,14,No-Loss
17.5,1025,3.5294117647058822,43.2,118.0,4.2,1488.0,837.0,49.6,147.0,73.0,37,8,17,7,8,9,No-Loss
8.5,3454,3.75,16.1128,225.03,2.1904,2775.3,470.22260000000006,50.84,96.27,80.0,38,23,18,4,6,15,Seepage Loss
8.5,2469,6.451612903225806,6.6,165.0,4.5,2413.0,601.0,66.6,114.0,76.0,46,16,21,3,4,12,Seepage Loss
17.5,1315,15.789473684210527,5.2,141.0,4.3,2762.0,861.0,36.0,146.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,2476,33.333333333333336,2.0,165.0,4.8,2428.0,600.0,64.16,114.0,76.0,46,16,21,3,4,12,Seepage Loss
12.25,2062,4.651162790697675,10.8,93.0,2.4,2654.0,486.0,56.54,93.0,70.0,41,12,16,5,6,8,Seepage Loss
8.5,3456,5.472,16.790312,169.73,3.13962,2540.4,575.8906000000001,94.05,126.64,82.0,45,15,18,3,5,15,Seepage Loss
8.5,2645,13.41,14.214103999999999,176.91,8.59,2399.75,483.4311000000001,77.5,92.55,78.0,49,16,23,4,5,14,Seepage Loss
12.25,1620,4.137931034482759,7.2,120.0,4.2,1143.0,698.0,34.95,134.0,72.0,44,11,18,3,4,11,Seepage Loss
8.5,3214,13.642779587405,17.082552,270.39,3.68,2507.0499999999997,496.63960000000003,66.07,95.23,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3399,9.588,16.907,222.19,4.1366,2770.95,464.9392,49.65,96.27,80.0,38,23,18,4,6,15,Seepage Loss
17.5,1778,0.8,4.8,95.0,0.0,1858.0,729.0,66.0,138.0,78.0,42,13,21,5,7,15,Seepage Loss
12.25,2485,11.58,26.1,119.0,7.8,2915.0,742.0,47.41,141.0,74.0,43,15,26,4,6,11,Seepage Loss
12.25,2929,10.344827586206897,27.1,112.0,6.2,1918.0,608.0,64.45,115.0,74.0,44,15,25,5,7,10,Seepage Loss
8.5,2297,22.71,8.0,79.0,2.566,2250.0,634.0,34.42,122.0,75.0,38,11,12,3,4,12,Seepage Loss
8.5,2709,5.48,30.6,150.0,0.0,2843.0,519.0,44.62,99.0,81.0,40,11,12,3,4,17,Seepage Loss
8.5,3914,5.08,4.0,148.0,5.206,2561.0,404.0,52.81,88.0,82.0,45,21,11,3,4,23,Seepage Loss
8.5,3195,8.040000000000001,15.631,231.82999999999998,3.885,2943.5,488.71450000000004,51.05,105.7,80.0,38,21,18,4,6,15,Seepage Loss
8.5,4106,3.1919999999999997,3.9424000000000006,115.63,3.77,2438.9,412.1052,53.27,82.25,103.0,46,23,17,4,6,29,Seepage Loss
8.5,3594,6.840000000000001,16.088935999999997,250.31,3.10792,2547.65,507.20640000000003,50.15,103.71,82.0,44,16,14,3,4,17,Seepage Loss
12.25,2673,27.27272727272727,16.6,120.0,5.8,2058.0,648.0,58.15,123.0,74.0,43,15,26,5,7,10,Seepage Loss
8.5,3444,9.65,13.0,226.0,5.198,2874.0,471.0,66.49,90.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,2372,6.0,6.0,231.0,4.128,2179.0,490.0,40.04,94.0,76.0,41,11,14,3,4,12,Seepage Loss
17.5,1077,6.122448979591836,33.9,148.0,5.6,1448.0,843.0,52.66,143.0,79.0,46,15,18,3,5,16,Seepage Loss
8.5,2503,9.54,1.9,233.0,5.093,2190.0,487.0,52.95,94.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2499,7.54,9.1,217.0,3.097,2267.0,474.0,50.36,103.0,81.0,48,17,15,3,4,17,Seepage Loss
12.25,1537,4.411764705882353,5.6,108.0,4.9,731.0,709.0,77.81,128.0,72.0,46,11,18,3,4,9,Seepage Loss
8.5,2612,1.6901408450704225,4.6,130.0,0.0,1546.0,428.0,54.67,81.0,75.0,44,16,19,3,5,11,Seepage Loss
8.5,3138,2.07,6.7,154.0,4.341,2699.0,513.0,38.57,99.0,78.0,41,10,13,3,4,14,Seepage Loss
8.5,3395,13.686,12.199896,253.29,3.05661,2475.15,504.5647,60.25,102.28,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2981,7.896,23.579600000000003,256.75,3.7592,2869.5499999999997,515.1315000000001,52.06,104.57,80.0,36,21,19,5,7,16,Seepage Loss
8.5,2444,1.6099999999999999,12.2,165.0,0.0,2561.0,550.0,37.09,105.0,75.0,38,13,12,3,4,12,Seepage Loss
8.5,3661,11.748000000000001,15.531432,254.56,3.48908,2605.6499999999996,491.35620000000006,48.63,102.41,82.0,45,17,14,3,4,17,Seepage Loss
8.5,2348,12.0,12.7,171.0,0.0,2174.0,474.0,41.22,91.0,75.0,41,11,14,3,4,11,Seepage Loss
8.5,2300,14.34,10.1,80.0,3.178,2242.0,635.0,34.98,122.0,75.0,38,11,12,3,4,12,Seepage Loss
8.5,3002,2.34,5.4,153.0,3.927,2551.0,509.0,40.0,98.0,77.0,39,13,12,3,4,13,Seepage Loss
8.5,2428,11.45,10.7,233.0,4.201,2288.0,494.0,60.73,95.0,76.0,41,11,14,3,4,12,Seepage Loss
8.5,2419,3.61,15.7,155.0,0.0,2716.0,538.0,72.34,103.0,78.0,41,11,14,3,4,14,Seepage Loss
8.5,2748,2.6,18.617935999999997,116.53,0.0,1734.2,398.8967,80.17,81.92,81.0,47,17,18,3,4,17,Seepage Loss
8.5,3505,12.126,21.133448,252.8,3.1592299999999995,2695.55,504.5647,59.0,103.77,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2283,25.901999999999997,7.054224,144.86,2.66,2086.55,702.6922000000001,87.28,136.04,79.0,45,15,19,3,4,15,Seepage Loss
8.5,1892,21.078,0.5456,150.0,2.09,1706.6499999999999,504.5647,72.9,128.27,75.0,39,10,13,3,5,14,Seepage Loss
8.5,3915,4.776,15.287799999999999,195.66,3.6334,2605.6499999999996,417.38860000000005,66.77,84.86,81.0,40,22,17,4,6,17,Seepage Loss
8.5,3937,15.732,15.35384,254.1,3.07127,2797.0499999999997,488.71450000000004,50.34,101.54,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2329,12.912,14.96044,163.39,2.85,2301.15,752.8845000000001,86.3,144.3,79.0,45,15,19,3,4,15,Seepage Loss
12.25,1915,12.76595744680851,9.1,92.0,3.2,833.0,645.0,54.95,124.0,72.0,45,11,19,3,5,10,Seepage Loss
12.25,2457,5.454545454545454,18.0,173.0,7.9,2900.0,738.0,39.5,140.0,74.0,43,15,26,4,6,11,Seepage Loss
8.5,2227,17.796,58.6,167.47,2.96,2668.0,781.9432,82.86,159.54,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2902,5.058,3.420808,150.27,2.45,1862.65,401.5384,86.15,81.11,81.0,49,19,21,3,4,17,Seepage Loss
8.5,2618,15.62,5.2,215.0,3.391,2187.0,474.0,61.57,91.0,78.0,41,13,15,4,5,14,Seepage Loss
12.25,2100,2.3076923076923075,13.9,118.0,5.6,1903.0,759.0,75.93,144.0,73.0,46,14,20,3,5,10,Seepage Loss
8.5,3305,8.111999999999998,14.173639999999999,190.05,5.1,2536.0499999999997,586.4574000000001,77.43,126.95,81.0,45,16,18,3,5,15,Seepage Loss
8.5,3169,3.79,10.4,153.0,4.974,2678.0,511.0,38.11,98.0,78.0,40,11,12,3,4,14,Seepage Loss
8.5,2249,6.605999999999999,10.637,160.0,3.42,2382.35,589.0991,60.55,127.74,75.0,40,11,12,3,5,12,Seepage Loss
12.25,3586,2.628,10.241,196.07,5.47,2834.45,578.1477,48.46,107.3,83.0,42,18,22,5,7,18,Seepage Loss
8.5,2579,11.81,5.5,210.0,2.244,2274.0,481.0,57.31,104.0,81.0,49,19,16,3,4,17,Seepage Loss
8.5,3210,14.34,12.503376,276.4,3.87,2425.85,504.5647,66.7,98.12,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2941,4.83,9.1,162.0,0.266,2859.0,539.0,38.23,104.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,3525,10.206,17.217432000000002,245.47,3.05661,2569.3999999999996,491.35620000000006,53.71,93.78,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2316,22.2,10.9,81.0,3.724,2241.0,635.0,33.96,122.0,75.0,38,11,12,3,4,12,Seepage Loss
12.25,1871,6.25,14.9,118.0,2.3,1139.0,499.0,54.69,96.0,70.0,41,11,15,3,4,8,Seepage Loss
8.5,3190,8.028,16.055600000000002,233.4,3.996,2885.5,493.9979000000001,51.47,107.3,80.0,38,21,18,4,6,15,Seepage Loss
12.25,3843,1.494,23.3178,236.99,5.28,2876.8,575.8906000000001,49.52,113.09,83.0,41,18,16,6,5,22,Seepage Loss
17.5,502,50.0,7.9,88.0,3.1,1292.0,802.0,71.61,137.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2886,2.38,12.7,168.0,0.0,2819.0,559.0,39.04,107.0,77.0,40,13,13,3,4,13,Seepage Loss
12.25,1494,5.214,14.3726,133.88,3.96,1664.6,607.591,55.01,103.81,68.0,37,8,13,4,5,7,Seepage Loss
17.5,1306,2.814,41.5280533333333,120.13,3.56,1755.9499999999998,937.8035,92.79,164.59,78.0,41,11,12,4,6,14,Seepage Loss
6.125,3475,2.3160000000000003,6.0478,182.21,5.67,2788.35,227.1862,50.4,49.41,77.0,47,17,19,4,5,16,Seepage Loss
8.5,2486,4.55,14.6,141.0,2.94,2881.0,596.0,46.74,115.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,2550,6.3100000000000005,25.2,154.0,0.0,2844.0,531.0,65.03,102.0,79.0,40,11,12,3,4,15,Seepage Loss
6.125,3545,2.166,2.2066,178.51,5.43,2762.1,226.0526,53.05,48.38,77.0,47,18,19,4,6,17,Seepage Loss
8.5,2057,8.394,12.8062,160.0,3.56,1990.8500000000001,570.6072,58.16,123.87,75.0,40,10,13,3,5,13,Seepage Loss
8.5,2608,2.07,23.7,152.0,0.0,2748.0,529.0,81.71,101.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,2313,10.07,5.0,178.0,0.0,2275.0,493.0,61.89,95.0,75.0,41,11,14,3,4,11,Seepage Loss
8.5,3982,10.368000000000002,18.893176,247.93,3.6859,2657.85,499.2813,39.47,102.28,82.0,50,20,16,3,4,17,Seepage Loss
12.25,1547,4.225352112676057,5.3,101.0,2.8,507.0,528.0,50.75,101.0,72.0,47,11,19,3,4,9,Seepage Loss
8.5,2386,8.23,6.1,138.0,2.924,2827.0,596.0,52.69,115.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,3530,9.66,4.8,223.0,4.842,2754.0,462.0,56.92,89.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,2768,3.426,11.813239999999999,140.44,0.0,2144.5499999999997,499.2813,65.43,102.0,79.0,49,16,21,4,5,15,Seepage Loss
8.5,2596,2.5104602510460254,4.8,132.0,0.0,1581.0,434.0,60.8,82.0,75.0,44,16,19,3,5,11,Seepage Loss
8.5,2611,18.53,8.0,237.0,4.982,2626.0,521.0,79.8,100.0,78.0,41,13,15,4,5,14,Seepage Loss
12.25,3363,1.0909090909090908,6.0,149.0,7.9,2775.0,752.0,65.93,142.0,76.0,42,15,22,5,7,14,Seepage Loss
8.5,3834,1.14,7.0,165.0,0.0,2718.0,457.0,63.16,88.0,82.0,47,19,20,3,5,17,Seepage Loss
8.5,2630,15.83,4.4,241.0,4.219,2456.0,500.0,54.91,96.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2932,16.36,4.3,248.0,4.962,2742.0,522.0,62.16,100.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,3076,9.612,17.0896,249.64,3.7296,2871.0,496.63960000000003,52.38,106.79,80.0,36,21,18,4,6,16,Seepage Loss
6.125,3207,8.450704225352114,11.0,209.0,3.5,2263.0,220.0,53.71,49.0,75.0,43,16,19,3,4,12,Seepage Loss
8.5,2680,4.314,14.533320000000002,139.02,0.0,2164.85,496.63960000000003,68.63,100.84,78.0,48,16,21,4,5,14,Seepage Loss
8.5,2587,3.98,5.9,150.0,1.882,2156.0,499.0,58.92,96.0,75.0,37,11,10,3,4,12,Seepage Loss
12.25,1500,4.038,16.876199999999997,133.89,5.42,1680.55,599.6659000000001,70.32,103.17,68.0,37,8,13,4,5,7,Seepage Loss
8.5,3816,0.95,10.0,161.0,0.0,2610.0,448.0,67.36,86.0,82.0,47,19,20,3,5,17,Seepage Loss
8.5,2675,4.1,4.9,164.0,0.0,2652.0,547.0,43.11,105.0,76.0,38,12,11,3,4,12,Seepage Loss
12.25,1874,4.838709677419355,15.5,115.0,2.5,1145.0,498.0,66.01,95.0,70.0,41,11,15,3,4,8,Seepage Loss
8.5,2794,5.279999999999999,14.333248,112.43,0.0,1863.25,390.9716,79.88,80.56,81.0,47,17,18,3,4,17,Seepage Loss
8.5,2165,12.792,9.324703999999999,143.5,0.8,2072.0499999999997,607.591,85.61,116.6,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2432,4.86,17.6,155.0,0.0,2756.0,538.0,51.93,103.0,78.0,41,11,13,3,4,14,Seepage Loss
12.25,1848,5.309734513274336,23.8,112.0,2.7,1290.0,655.0,63.28,125.0,69.0,40,10,14,3,4,8,Seepage Loss
8.5,2306,19.740000000000002,11.280464,132.62,2.68,2112.65,707.9756000000001,86.59,135.36,79.0,45,15,19,3,4,15,Seepage Loss
17.5,1324,3.680981595092024,19.4,166.0,5.3,2741.0,855.0,44.64,144.0,80.0,47,18,19,7,9,18,Seepage Loss
17.5,1320,0.7,41.199096000000004,119.67,2.8,1709.55,858.5525,89.27,161.84,78.0,41,11,12,4,6,14,Seepage Loss
8.5,3688,1.11,7.1,157.0,0.0,2431.0,436.0,39.17,84.0,82.0,45,17,20,3,5,17,Seepage Loss
8.5,2732,1.2899999999999998,6.6154,142.85,0.65,1990.8500000000001,472.8643,69.92,104.51,78.0,41,14,12,3,4,15,Seepage Loss
8.5,2641,5.04,6.2,177.0,0.0,2872.0,591.0,65.35,113.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,2412,5.244000000000001,5.6958,160.0,3.52,2415.7,594.3825,76.71,129.64,75.0,40,11,11,3,5,12,Seepage Loss
8.5,3206,9.09,12.442680000000001,275.7,3.65,2440.35,507.20640000000003,66.52,97.78,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3806,7.212000000000001,12.09424,250.73,3.08593,2683.9500000000003,504.5647,64.8,103.71,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2876,5.292,6.656328,179.28,5.53,2221.4,499.2813,66.02,102.5,79.0,48,16,20,4,6,15,Seepage Loss
8.5,3192,2.11,7.4,155.0,5.344,2709.0,515.0,56.69,99.0,78.0,40,11,12,3,4,14,Seepage Loss
8.5,3477,7.032,19.4766,221.07,3.3004,2792.7000000000003,459.6558,51.66,100.79,80.0,38,23,18,4,6,15,Seepage Loss
8.5,2778,3.864,12.2624,137.66,0.53,1969.1,457.01410000000004,79.9,99.37,78.0,43,15,13,3,3,15,Seepage Loss
8.5,3763,8.64,7.7,191.0,6.08,2612.0,441.0,66.8,85.0,82.0,46,17,20,3,5,17,Seepage Loss
8.5,2213,9.192,6.989032,136.37,7.14,2151.8,610.2327,81.16,117.49,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2639,5.18,21.2,153.0,0.0,2794.0,530.0,41.63,102.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,2493,5.13,21.4,150.0,0.0,2699.0,519.0,64.46,99.0,78.0,41,11,13,3,4,14,Seepage Loss
12.25,3617,1.8359999999999999,10.9406,232.16,3.37,2553.4,552.1153,51.69,110.45,83.0,44,20,22,5,7,18,Seepage Loss
8.5,2022,0.6480000000000001,19.683488,81.86,4.78,2135.85,538.9068000000001,74.71,103.76,75.0,48,15,18,3,4,11,Seepage Loss
12.25,2418,5.0,57.1,140.0,6.2,2101.0,552.0,55.08,105.0,74.0,43,15,25,4,6,11,Seepage Loss
12.25,2047,4.137931034482759,7.3,95.0,2.4,2666.0,492.0,59.4,94.0,70.0,41,13,16,5,6,8,Seepage Loss
8.5,3274,4.41,7.746608,173.38,2.47,2396.8500000000004,575.8906000000001,76.42,124.09,81.0,45,17,18,3,5,15,Seepage Loss
8.5,2644,20.61,1.3,241.0,4.178,2460.0,503.0,68.51,97.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2965,11.598,15.5034,255.92000000000002,3.1672000000000002,2782.55,517.7732,52.34,105.94,80.0,36,21,19,5,7,16,Seepage Loss
17.5,684,4.411764705882353,12.8,103.0,4.9,1292.0,832.0,72.08,142.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2821,1.5,12.5,166.0,0.0,2841.0,552.0,50.34,106.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,3458,10.79,12.8,232.0,5.377,2961.0,481.0,53.43,92.0,82.0,46,20,22,4,5,17,Seepage Loss
17.5,708,8.450704225352114,24.7,89.0,5.5,1472.0,904.0,65.57,154.0,76.0,37,8,12,3,4,13,Seepage Loss
6.125,3182,6.382978723404255,7.7,216.0,3.7,2270.0,226.0,54.43,50.0,75.0,43,16,19,3,4,12,Seepage Loss
8.5,2048,5.304,13.9832,160.0,3.55,1989.4,567.9655,64.65,123.75,75.0,40,10,13,3,5,13,Seepage Loss
12.25,3380,6.138,5.027,224.28000000000003,6.0,2740.5,560.0404000000001,78.55,107.89,83.0,45,18,20,5,7,18,Seepage Loss
8.5,3089,22.17,1.5,242.0,4.259,2753.0,511.0,43.34,98.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,2157,13.062000000000001,5.1231919999999995,144.38,2.86,2821.7000000000003,755.5262,85.88,154.15,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2277,27.68,14.9,82.0,3.889,2136.0,600.0,34.72,115.0,75.0,38,11,12,3,4,12,Seepage Loss
8.5,2721,2.214,17.3658,114.3,0.0,1621.1,393.61330000000004,80.02,75.73,79.0,48,16,18,3,4,15,Seepage Loss
8.5,2829,2.23,18.1,177.0,5.443,2774.0,497.0,42.16,95.0,84.0,43,13,12,3,4,18,Seepage Loss
17.5,1136,3.294,42.28488,130.1,3.36,1360.1000000000001,834.7772000000001,89.63,152.32,78.0,40,11,12,9,10,14,Seepage Loss
8.5,3782,9.05,6.8,191.0,6.055,2595.0,444.0,73.05,85.0,82.0,46,17,20,3,5,17,Seepage Loss
8.5,3710,0.8699999999999999,8.4,159.0,0.0,2480.0,441.0,43.86,85.0,82.0,45,17,20,3,5,17,Seepage Loss
8.5,3902,11.627999999999998,11.878432,255.26,3.4011199999999997,2792.7000000000003,501.923,33.26,96.66,82.0,46,18,14,3,4,17,Seepage Loss
8.5,3867,0.846,18.9684,209.88,3.3818,2808.65,457.01410000000004,51.71,93.13,81.0,40,24,18,4,6,17,Seepage Loss
8.5,3339,13.608000000000002,13.721792,272.4,3.2252,2670.9,520.4149,46.64,106.3,82.0,44,16,14,3,4,17,Seepage Loss
6.125,3569,3.4379999999999997,5.1458,193.68,5.64,2826.0499999999997,237.75300000000001,59.26,52.49,77.0,47,18,19,4,6,17,Seepage Loss
8.5,3079,2.0,4.8,153.0,3.739,2519.0,510.0,66.61,98.0,78.0,41,10,13,3,4,13,Seepage Loss
17.5,1500,3.4090909090909087,22.4,113.0,5.2,1932.0,650.0,67.21,110.0,81.0,46,17,18,7,9,19,Seepage Loss
8.5,3811,10.428,9.783296,255.76,3.1299099999999997,2669.45,496.63960000000003,60.27,96.66,82.0,46,18,14,3,4,17,Seepage Loss
8.5,3314,28.992,11.3322,238.38,3.8184,2855.05,475.50600000000003,48.43,97.01,80.0,38,21,18,4,6,15,Seepage Loss
12.25,3397,5.0040000000000004,5.497,222.58,5.82,2717.2999999999997,560.0404000000001,78.34,107.9,83.0,45,18,20,5,7,18,Seepage Loss
8.5,2572,1.71,11.0,179.0,0.0,2827.0,598.0,69.5,115.0,75.0,37,11,10,3,4,12,Seepage Loss
